,LSOA11CD,LSOA11NM,LSOA21CD,LSOA21NM,CHGIND,LAD22CD,LAD22NM,TotalRes11,TotalRes21,sqkm21,prop21
3975,E01004195,Sutton 006E,E01004195,Sutton 006E,U,E09000029,Sutton,1578,1695,0.23694109071800565,1.0
3976,E01004133,Sutton 009E,E01004133,Sutton 009E,U,E09000029,Sutton,1510,1564,0.19148702909021725,1.0
3977,E01003871,Richmond upon Thames 007C,E01003871,Richmond upon Thames 007C,U,E09000027,Richmond upon Thames,1649,1756,0.19230710182158017,1.0
3978,E01004196,Sutton 008F,E01004196,Sutton 008F,U,E09000029,Sutton,1444,1577,0.24432926258974064,1.0
3979,E01004134,Sutton 003C,E01004134,Sutton 003C,U,E09000029,Sutton,1435,1610,0.21906334845499206,1.0
3980,E01003872,Richmond upon Thames 007D,E01003872,Richmond upon Thames 007D,U,E09000027,Richmond upon Thames,1451,1567,0.31520508338407105,1.0
3981,E01004198,Tower Hamlets 002B,E01004198,Tower Hamlets 002B,U,E09000030,Tower Hamlets,1529,1490,0.09496878418629988,1.0
3982,E01003873,Richmond upon Thames 006A,E01003873,Richmond upon Thames 006A,U,E09000027,Richmond upon Thames,1660,1632,0.19379654759402803,1.0
3983,E01004135,Sutton 003D,E01004135,Sutton 003D,U,E09000029,Sutton,1448,1453,0.2768053233613462,1.0
3984,E01004199,Tower Hamlets 002C,E01004199,Tower Hamlets 002C,U,E09000030,Tower Hamlets,1637,1695,0.06898105186402502,1.0
3985,E01004136,Sutton 003E,E01004136,Sutton 003E,U,E09000029,Sutton,1553,1564,0.24142748000617067,1.0
3986,E01003874,Richmond upon Thames 006B,E01003874,Richmond upon Thames 006B,U,E09000027,Richmond upon Thames,1529,1526,0.1363686758991712,1.0
3987,E01004200,Tower Hamlets 005A,E01004200,Tower Hamlets 005A,U,E09000030,Tower Hamlets,1566,1502,0.05735377288358718,1.0
3988,E01004137,Sutton 012A,E01004137,Sutton 012A,U,E09000029,Sutton,1518,2556,0.23173644143605898,1.0
3989,E01003875,Richmond upon Thames 006C,E01003875,Richmond upon Thames 006C,U,E09000027,Richmond upon Thames,1613,1675,0.5104030017109171,1.0
3990,E01004201,Tower Hamlets 002D,E01004201,Tower Hamlets 002D,U,E09000030,Tower Hamlets,1556,1689,0.12981336921431041,1.0
3991,E01004138,Sutton 013C,E01004138,Sutton 013C,U,E09000029,Sutton,1552,1808,0.16889171359212574,1.0
3992,E01003876,Richmond upon Thames 008B,E01003876,Richmond upon Thames 008B,U,E09000027,Richmond upon Thames,1591,1867,0.47808265156263763,1.0
3993,E01004202,Tower Hamlets 005B,E01004202,Tower Hamlets 005B,U,E09000030,Tower Hamlets,1705,2019,0.11218424209587746,1.0
3994,E01004139,Sutton 013D,E01004139,Sutton 013D,U,E09000029,Sutton,1368,1542,0.15455932209998474,1.0
3995,E01003877,Richmond upon Thames 008C,E01003877,Richmond upon Thames 008C,U,E09000027,Richmond upon Thames,1482,1498,0.1586153234101667,1.0
3996,E01004140,Sutton 012B,E01004140,Sutton 012B,U,E09000029,Sutton,1509,1882,0.1322358645691919,1.0
3997,E01004141,Sutton 012C,E01004141,Sutton 012C,U,E09000029,Sutton,1555,1825,0.12038449531616674,1.0
3998,E01004143,Sutton 014A,E01004143,Sutton 014A,U,E09000029,Sutton,1453,1533,0.1182971975116732,1.0
3999,E01004144,Sutton 007A,E01004144,Sutton 007A,U,E09000029,Sutton,1627,1770,0.40710568379773865,1.0
4000,E01004228,Tower Hamlets 003A,E01004228,Tower Hamlets 003A,U,E09000030,Tower Hamlets,1857,1947,0.12691288112906945,1.0
4001,E01004416,Waltham Forest 004E,E01004416,Waltham Forest 004E,U,E09000031,Waltham Forest,1697,1824,0.4716113176818286,1.0
4002,E01004454,Waltham Forest 006C,E01004454,Waltham Forest 006C,U,E09000031,Waltham Forest,1714,1971,0.18908800135906936,1.0
4003,E01004572,Wandsworth 016A,E01004572,Wandsworth 016A,U,E09000032,Wandsworth,1662,1684,0.7864302186611476,1.0
4004,E01004229,Tower Hamlets 004C,E01004229,Tower Hamlets 004C,U,E09000030,Tower Hamlets,1484,1419,0.10387746803929877,1.0
4005,E01004417,Waltham Forest 005C,E01004417,Waltham Forest 005C,U,E09000031,Waltham Forest,1663,1886,0.2762841676589373,1.0
4006,E01004455,Waltham Forest 006D,E01004455,Waltham Forest 006D,U,E09000031,Waltham Forest,1537,1794,0.47831292052513186,1.0
4007,E01004573,Wandsworth 023D,E01004573,Wandsworth 023D,U,E09000032,Wandsworth,1596,1684,1.6817911309272278,1.0
4008,E01004230,Tower Hamlets 003B,E01004230,Tower Hamlets 003B,U,E09000030,Tower Hamlets,2101,2146,0.15793653124761362,1.0
4009,E01004418,Waltham Forest 008D,E01004418,Waltham Forest 008D,U,E09000031,Waltham Forest,1653,1780,0.181368121925731,1.0
4010,E01004419,Waltham Forest 008E,E01004419,Waltham Forest 008E,U,E09000031,Waltham Forest,1594,2652,0.2605461762588335,1.0
4011,E01004420,Waltham Forest 020C,E01004420,Waltham Forest 020C,U,E09000031,Waltham Forest,2134,2258,0.169548183407664,1.0
4012,E01004421,Waltham Forest 018B,E01004421,Waltham Forest 018B,U,E09000031,Waltham Forest,2149,2132,0.12603034243521585,1.0
4013,E01004422,Waltham Forest 022A,E01004422,Waltham Forest 022A,U,E09000031,Waltham Forest,1662,2648,1.3378149010390301,1.0
4014,E01004423,Waltham Forest 020D,E01004423,Waltham Forest 020D,U,E09000031,Waltham Forest,1903,2102,0.12725445956731626,1.0
4015,E01004424,Waltham Forest 022B,E01004424,Waltham Forest 022B,U,E09000031,Waltham Forest,1833,2120,0.21617850534692054,1.0
4016,E01004425,Waltham Forest 022C,E01004425,Waltham Forest 022C,U,E09000031,Waltham Forest,2090,1989,0.13295584431795948,1.0
4017,E01004426,Waltham Forest 022D,E01004426,Waltham Forest 022D,U,E09000031,Waltham Forest,1787,1831,0.1235574596692577,1.0
4018,E01004427,Waltham Forest 022E,E01004427,Waltham Forest 022E,U,E09000031,Waltham Forest,2113,1975,0.41204485087013687,1.0
4019,E01004334,Waltham Forest 024B,E01004334,Waltham Forest 024B,U,E09000031,Waltham Forest,1507,1892,0.10726765931650148,1.0
4020,E01004428,Waltham Forest 026B,E01004428,Waltham Forest 026B,U,E09000031,Waltham Forest,1763,2091,0.16089951108610634,1.0
4021,E01004429,Waltham Forest 026C,E01004429,Waltham Forest 026C,U,E09000031,Waltham Forest,1772,1832,0.5314532187580905,1.0
4022,E01004430,Waltham Forest 026D,E01004430,Waltham Forest 026D,U,E09000031,Waltham Forest,2200,2677,0.5163103705511333,1.0
4023,E01004432,Waltham Forest 023D,E01004432,Waltham Forest 023D,U,E09000031,Waltham Forest,1755,1932,0.18738998586536854,1.0
4024,E01004434,Waltham Forest 026E,E01004434,Waltham Forest 026E,U,E09000031,Waltham Forest,2045,2146,0.321882558521255,1.0
4025,E01004435,Waltham Forest 023E,E01004435,Waltham Forest 023E,U,E09000031,Waltham Forest,2033,2147,0.15598265806553016,1.0
4026,E01004574,Wandsworth 013B,E01004574,Wandsworth 013B,U,E09000032,Wandsworth,1811,2116,0.21039234776647564,1.0
4027,E01004231,Tower Hamlets 004D,E01004231,Tower Hamlets 004D,U,E09000030,Tower Hamlets,1793,1646,0.10878611711204456,1.0
4028,E01004575,Wandsworth 013C,E01004575,Wandsworth 013C,U,E09000032,Wandsworth,1810,1888,0.5407138853795811,1.0
4029,E01004232,Tower Hamlets 003C,E01004232,Tower Hamlets 003C,U,E09000030,Tower Hamlets,1665,1791,0.19337681587110672,1.0
4030,E01004576,Wandsworth 013D,E01004576,Wandsworth 013D,U,E09000032,Wandsworth,1564,1606,0.44573937287457144,1.0
4031,E01004233,Tower Hamlets 003D,E01004233,Tower Hamlets 003D,U,E09000030,Tower Hamlets,1821,2204,0.08308479797927587,1.0
4032,E01004577,Wandsworth 003C,E01004577,Wandsworth 003C,U,E09000032,Wandsworth,1957,1848,0.11601535196388757,1.0
4033,E01004234,Tower Hamlets 003E,E01004234,Tower Hamlets 003E,U,E09000030,Tower Hamlets,2218,2561,0.5731963278527521,1.0
4034,E01004579,Wandsworth 004B,E01004579,Wandsworth 004B,U,E09000032,Wandsworth,1615,1871,0.11745739306437851,1.0
4035,E01004235,Tower Hamlets 008A,E01004235,Tower Hamlets 008A,U,E09000030,Tower Hamlets,1372,1312,0.03962825733821824,1.0
4036,E01004580,Wandsworth 004C,E01004580,Wandsworth 004C,U,E09000032,Wandsworth,2092,2114,0.1084575702557541,1.0
4037,E01004236,Tower Hamlets 008B,E01004236,Tower Hamlets 008B,U,E09000030,Tower Hamlets,1679,1560,0.10257766873251892,1.0
4038,E01004581,Wandsworth 004D,E01004581,Wandsworth 004D,U,E09000032,Wandsworth,1817,1781,0.11408835151445718,1.0
4039,E01004237,Tower Hamlets 008C,E01004237,Tower Hamlets 008C,U,E09000030,Tower Hamlets,1158,1530,0.06531496454386886,1.0
4040,E01004582,Wandsworth 001C,E01004582,Wandsworth 001C,U,E09000032,Wandsworth,2147,2201,0.1346817247120446,1.0
4041,E01004239,Tower Hamlets 008E,E01004239,Tower Hamlets 008E,U,E09000030,Tower Hamlets,1649,1773,0.10675347184790197,1.0
4042,E01004583,Wandsworth 001D,E01004583,Wandsworth 001D,U,E09000032,Wandsworth,1806,1710,0.15079662970869293,1.0
4043,E01004240,Tower Hamlets 012A,E01004240,Tower Hamlets 012A,U,E09000030,Tower Hamlets,1815,1684,0.08656662047351149,1.0
4044,E01004584,Wandsworth 003D,E01004584,Wandsworth 003D,U,E09000032,Wandsworth,1710,1726,0.051584217625556546,1.0
4045,E01004241,Tower Hamlets 012B,E01004241,Tower Hamlets 012B,U,E09000030,Tower Hamlets,1621,1672,0.11677592201695994,1.0
4046,E01004585,Wandsworth 008D,E01004585,Wandsworth 008D,U,E09000032,Wandsworth,1840,1826,0.12926498743632267,1.0
4047,E01004243,Tower Hamlets 020A,E01004243,Tower Hamlets 020A,U,E09000030,Tower Hamlets,1789,1553,0.11653458649083898,1.0
4048,E01004586,Wandsworth 009C,E01004586,Wandsworth 009C,U,E09000032,Wandsworth,1812,1897,0.08702913750256917,1.0
4049,E01004244,Tower Hamlets 020B,E01004244,Tower Hamlets 020B,U,E09000030,Tower Hamlets,1885,2049,0.13741919510173278,1.0
4050,E01004587,Wandsworth 009D,E01004587,Wandsworth 009D,U,E09000032,Wandsworth,1743,1820,0.10798520773957794,1.0
4051,E01004494,Wandsworth 018A,E01004494,Wandsworth 018A,U,E09000032,Wandsworth,1666,1785,0.1209554525932873,1.0
4052,E01004592,Wandsworth 005D,E01004592,Wandsworth 005D,U,E09000032,Wandsworth,1628,1685,0.09586467734907135,1.0
4053,E01004280,Tower Hamlets 032A,E01004280,Tower Hamlets 032A,U,E09000030,Tower Hamlets,1879,1954,0.1377838396934467,1.0
4054,E01004362,Waltham Forest 021A,E01004362,Waltham Forest 021A,U,E09000031,Waltham Forest,1614,1608,0.8085087777500073,1.0
4055,E01004543,Wandsworth 027A,E01004543,Wandsworth 027A,U,E09000032,Wandsworth,1791,1743,0.2095415872336179,1.0
4056,E01004440,Waltham Forest 024D,E01004440,Waltham Forest 024D,U,E09000031,Waltham Forest,2164,2066,0.23643362209284166,1.0
4057,E01004388,Waltham Forest 007F,E01004388,Waltham Forest 007F,U,E09000031,Waltham Forest,1481,1660,0.2722322550816166,1.0
4058,E01004205,Tower Hamlets 013A,E01004205,Tower Hamlets 013A,U,E09000030,Tower Hamlets,2106,2203,0.13511108067115934,1.0
4059,E01004544,Wandsworth 021E,E01004544,Wandsworth 021E,U,E09000032,Wandsworth,1533,1537,0.10272994643123207,1.0
4060,E01004206,Tower Hamlets 013B,E01004206,Tower Hamlets 013B,U,E09000030,Tower Hamlets,1492,1464,0.0769891364319199,1.0
4061,E01004545,Wandsworth 027B,E01004545,Wandsworth 027B,U,E09000032,Wandsworth,1578,1937,0.14670632596879937,1.0
4062,E01004389,Waltham Forest 003D,E01004389,Waltham Forest 003D,U,E09000031,Waltham Forest,1613,1733,0.4245410109830795,1.0
4063,E01004207,Tower Hamlets 011A,E01004207,Tower Hamlets 011A,U,E09000030,Tower Hamlets,1416,1426,0.06852615771822423,1.0
4064,E01004441,Waltham Forest 024E,E01004441,Waltham Forest 024E,U,E09000031,Waltham Forest,1621,1527,0.13083541047679756,1.0
4065,E01004546,Wandsworth 027C,E01004546,Wandsworth 027C,U,E09000032,Wandsworth,1506,1500,0.09161488591910079,1.0
4066,E01004363,Waltham Forest 019A,E01004363,Waltham Forest 019A,U,E09000031,Waltham Forest,1565,1666,0.2950748335644735,1.0
4067,E01004593,Wandsworth 025A,E01004593,Wandsworth 025A,U,E09000032,Wandsworth,1830,1936,0.2147816748360875,1.0
4068,E01004390,Waltham Forest 003E,E01004390,Waltham Forest 003E,U,E09000031,Waltham Forest,1596,1600,0.3237004442610341,1.0
4069,E01004281,Tower Hamlets 031D,E01004281,Tower Hamlets 031D,U,E09000030,Tower Hamlets,1770,1991,0.12569104391058986,1.0
4070,E01004208,Tower Hamlets 013C,E01004208,Tower Hamlets 013C,U,E09000030,Tower Hamlets,1976,1978,0.1618720075910655,1.0
4071,E01004442,Waltham Forest 021E,E01004442,Waltham Forest 021E,U,E09000031,Waltham Forest,1754,1544,0.15119778059691966,1.0
4072,E01004547,Wandsworth 029C,E01004547,Wandsworth 029C,U,E09000032,Wandsworth,1400,1425,0.11589546480681516,1.0
4073,E01004364,Waltham Forest 019B,E01004364,Waltham Forest 019B,U,E09000031,Waltham Forest,1738,1984,0.2012124258033194,1.0
4074,E01004594,Wandsworth 020D,E01004594,Wandsworth 020D,U,E09000032,Wandsworth,1657,1701,0.14370926929365213,1.0
4075,E01004391,Waltham Forest 014A,E01004391,Waltham Forest 014A,U,E09000031,Waltham Forest,1849,2326,0.7416729419702063,1.0
4076,E01004283,Tower Hamlets 016A,E01004283,Tower Hamlets 016A,U,E09000030,Tower Hamlets,2317,2185,0.15109930179174888,1.0
4077,E01004209,Tower Hamlets 011B,E01004209,Tower Hamlets 011B,U,E09000030,Tower Hamlets,1366,1387,0.08041897764480439,1.0
4078,E01004443,Waltham Forest 016E,E01004443,Waltham Forest 016E,U,E09000031,Waltham Forest,1833,2235,0.1284602703645408,1.0
4079,E01004548,Wandsworth 029D,E01004548,Wandsworth 029D,U,E09000032,Wandsworth,2052,2036,0.1659561060300756,1.0
4080,E01004365,Waltham Forest 020A,E01004365,Waltham Forest 020A,U,E09000031,Waltham Forest,2289,2543,0.11900652457327318,1.0
4081,E01004595,Wandsworth 025B,E01004595,Wandsworth 025B,U,E09000032,Wandsworth,1757,1802,0.22489542465206983,1.0
4082,E01004392,Waltham Forest 017A,E01004392,Waltham Forest 017A,U,E09000031,Waltham Forest,2283,2565,0.212981375003494,1.0
4083,E01004286,Tower Hamlets 019C,E01004286,Tower Hamlets 019C,U,E09000030,Tower Hamlets,2364,2476,0.15596805071861133,1.0
4084,E01004211,Tower Hamlets 013D,E01004211,Tower Hamlets 013D,U,E09000030,Tower Hamlets,1463,1629,0.164609710970384,1.0
4085,E01004444,Waltham Forest 017D,E01004444,Waltham Forest 017D,U,E09000031,Waltham Forest,2537,2820,0.19824648021199892,1.0
4086,E01004549,Wandsworth 027D,E01004549,Wandsworth 027D,U,E09000032,Wandsworth,1664,1662,0.12314198914819846,1.0
4087,E01004366,Waltham Forest 019C,E01004366,Waltham Forest 019C,U,E09000031,Waltham Forest,1891,1936,0.29547493819307197,1.0
4088,E01004596,Wandsworth 020E,E01004596,Wandsworth 020E,U,E09000032,Wandsworth,1621,1617,0.11777707213977966,1.0
4089,E01004597,Wandsworth 025C,E01004597,Wandsworth 025C,U,E09000032,Wandsworth,1813,1891,0.13959145620121338,1.0
4090,E01004598,Wandsworth 025D,E01004598,Wandsworth 025D,U,E09000032,Wandsworth,1760,2146,0.14250700853381987,1.0
4091,E01004599,Wandsworth 025E,E01004599,Wandsworth 025E,U,E09000032,Wandsworth,1515,1566,0.11095166045951232,1.0
4092,E01004601,Wandsworth 018D,E01004601,Wandsworth 018D,U,E09000032,Wandsworth,2241,2464,0.30410455281462645,1.0
4093,E01004602,Wandsworth 010C,E01004602,Wandsworth 010C,U,E09000032,Wandsworth,1640,1647,0.13834699420164603,1.0
4094,E01004604,Wandsworth 006A,E01004604,Wandsworth 006A,U,E09000032,Wandsworth,1686,1564,0.3753175091347788,1.0
4095,E01004605,Wandsworth 006B,E01004605,Wandsworth 006B,U,E09000032,Wandsworth,1728,1821,0.193895895429431,1.0
4096,E01004606,Wandsworth 006C,E01004606,Wandsworth 006C,U,E09000032,Wandsworth,1633,1673,0.10590475761012778,1.0
4097,E01004607,Wandsworth 006D,E01004607,Wandsworth 006D,U,E09000032,Wandsworth,1729,1629,0.1679497196661735,1.0
4098,E01004608,Wandsworth 006E,E01004608,Wandsworth 006E,U,E09000032,Wandsworth,1682,1669,0.096132446167744,1.0
4099,E01004609,Wandsworth 010E,E01004609,Wandsworth 010E,U,E09000032,Wandsworth,2147,2136,0.20585076246595532,1.0
4100,E01004610,Wandsworth 033C,E01004610,Wandsworth 033C,U,E09000032,Wandsworth,1978,1984,0.2862942648341743,1.0
4101,E01004611,Wandsworth 032B,E01004611,Wandsworth 032B,U,E09000032,Wandsworth,1602,1547,0.12270292955402305,1.0
4102,E01004322,Tower Hamlets 017A,E01004322,Tower Hamlets 017A,U,E09000030,Tower Hamlets,1292,1401,0.14179008266412813,1.0
4103,E01004612,Wandsworth 032C,E01004612,Wandsworth 032C,U,E09000032,Wandsworth,1788,1602,0.12033306535022616,1.0
4104,E01004288,Tower Hamlets 019D,E01004288,Tower Hamlets 019D,U,E09000030,Tower Hamlets,1620,1853,0.10275743528816023,1.0
4105,E01004588,Wandsworth 008E,E01004588,Wandsworth 008E,U,E09000032,Wandsworth,1954,2014,0.16745065786373545,1.0
4106,E01004495,Wandsworth 024A,E01004495,Wandsworth 024A,U,E09000032,Wandsworth,1536,1585,0.11769760477192998,1.0
4107,E01004335,Waltham Forest 027A,E01004335,Waltham Forest 027A,U,E09000031,Waltham Forest,1843,1740,0.11990627537780062,1.0
4108,E01004589,Wandsworth 009E,E01004589,Wandsworth 009E,U,E09000032,Wandsworth,1700,1797,0.09335752339470126,1.0
4109,E01004590,Wandsworth 005B,E01004590,Wandsworth 005B,U,E09000032,Wandsworth,1749,1850,0.14283189097624074,1.0
4110,E01004456,Waltham Forest 006E,E01004456,Waltham Forest 006E,U,E09000031,Waltham Forest,1557,1686,0.24692157241216522,1.0
4111,E01004457,Waltham Forest 012B,E01004457,Waltham Forest 012B,U,E09000031,Waltham Forest,1894,1907,0.12226913790717019,1.0
4112,E01004458,Waltham Forest 012C,E01004458,Waltham Forest 012C,U,E09000031,Waltham Forest,1862,2038,0.1298424429661205,1.0
4113,E01004459,Waltham Forest 012D,E01004459,Waltham Forest 012D,U,E09000031,Waltham Forest,1635,1666,0.11106908645434219,1.0
4114,E01004460,Waltham Forest 011D,E01004460,Waltham Forest 011D,U,E09000031,Waltham Forest,1955,2047,0.14023172680579551,1.0
4115,E01004462,Waltham Forest 011E,E01004462,Waltham Forest 011E,U,E09000031,Waltham Forest,1795,2355,0.13452728043426973,1.0
4116,E01004463,Waltham Forest 012E,E01004463,Waltham Forest 012E,U,E09000031,Waltham Forest,2003,2047,0.14367625122660008,1.0
4117,E01004464,Waltham Forest 013C,E01004464,Waltham Forest 013C,U,E09000031,Waltham Forest,1579,1729,0.11435843341672804,1.0
4118,E01004465,Waltham Forest 015B,E01004465,Waltham Forest 015B,U,E09000031,Waltham Forest,1502,1607,0.11503546087725038,1.0
4119,E01004466,Waltham Forest 015C,E01004466,Waltham Forest 015C,U,E09000031,Waltham Forest,1623,1719,0.14768870397297654,1.0
4120,E01004467,Waltham Forest 015D,E01004467,Waltham Forest 015D,U,E09000031,Waltham Forest,2155,2354,0.1970009511745051,1.0
4121,E01004468,Waltham Forest 015E,E01004468,Waltham Forest 015E,U,E09000031,Waltham Forest,1621,1779,0.7801968616822845,1.0
4122,E01004469,Waltham Forest 013D,E01004469,Waltham Forest 013D,U,E09000031,Waltham Forest,1640,1926,0.2100442784191323,1.0
4123,E01004470,Waltham Forest 013E,E01004470,Waltham Forest 013E,U,E09000031,Waltham Forest,1524,1671,0.14454543689259433,1.0
4124,E01004471,Waltham Forest 013F,E01004471,Waltham Forest 013F,U,E09000031,Waltham Forest,1724,1776,0.13521721331289907,1.0
4125,E01004472,Wandsworth 021A,E01004472,Wandsworth 021A,U,E09000032,Wandsworth,1746,1782,0.13108886894883856,1.0
4126,E01004473,Wandsworth 026A,E01004473,Wandsworth 026A,U,E09000032,Wandsworth,1698,1773,0.10884785025830647,1.0
4127,E01004474,Wandsworth 021B,E01004474,Wandsworth 021B,U,E09000032,Wandsworth,1866,2017,0.14776586698554306,1.0
4128,E01004475,Wandsworth 026B,E01004475,Wandsworth 026B,U,E09000032,Wandsworth,1406,1510,0.10497680898985969,1.0
4129,E01004476,Wandsworth 021C,E01004476,Wandsworth 021C,U,E09000032,Wandsworth,1636,1812,0.19217347142573465,1.0
4130,E01004477,Wandsworth 017A,E01004477,Wandsworth 017A,U,E09000032,Wandsworth,1672,1657,0.20565676379234935,1.0
4131,E01004478,Wandsworth 017B,E01004478,Wandsworth 017B,U,E09000032,Wandsworth,1526,1566,0.0943816524397495,1.0
4132,E01004479,Wandsworth 017C,E01004479,Wandsworth 017C,U,E09000032,Wandsworth,1548,1512,0.14419730793530422,1.0
4133,E01004480,Wandsworth 026C,E01004480,Wandsworth 026C,U,E09000032,Wandsworth,1653,1721,0.07881015606709048,1.0
4134,E01004481,Wandsworth 029A,E01004481,Wandsworth 029A,U,E09000032,Wandsworth,1687,1640,0.10282714236597601,1.0
4135,E01004482,Wandsworth 030A,E01004482,Wandsworth 030A,U,E09000032,Wandsworth,1588,1557,0.1184724268959504,1.0
4136,E01004483,Wandsworth 026D,E01004483,Wandsworth 026D,U,E09000032,Wandsworth,2119,2101,0.4542463264837033,1.0
4137,E01004484,Wandsworth 026E,E01004484,Wandsworth 026E,U,E09000032,Wandsworth,1523,1498,0.3108671554937665,1.0
4138,E01004485,Wandsworth 030B,E01004485,Wandsworth 030B,U,E09000032,Wandsworth,1668,1733,0.15341900427175664,1.0
4139,E01004486,Wandsworth 026F,E01004486,Wandsworth 026F,U,E09000032,Wandsworth,1478,1425,0.2696767026328801,1.0
4140,E01004245,Tower Hamlets 018A,E01004245,Tower Hamlets 018A,U,E09000030,Tower Hamlets,1539,2966,0.2140933278425702,1.0
4141,E01004247,Tower Hamlets 020C,E01004247,Tower Hamlets 020C,U,E09000030,Tower Hamlets,1934,2640,0.11912270936695017,1.0
